course_title,course_code,university,country,source_url,academic_year,semester,semester_normalized,study_level,credits,credit_system,ects_credits,aims,course_content,learning_outcomes,assessment_methods,literature
Shipping Management,NSA 2521,BI Norwegian Business School,Norway,https://programmeinfo.bi.no/nb/course/NSA-2521/2026-autumn,2024,Autumn,winter,Bachelor,7.5,ECTS,7.5,"This course offers a thorough introduction to shipping management. The students will learn about different types of ships and trades. The basic practice and economics of international shipping is covered. The course also covers the drivers in the markets for different ships, cargoes, and trades. The focal point is the operation of ships. The course focuses on the deployment of ships and different standard contracts used for such purposes. The practical procedures of ship chartering are covered, including how to make money on the vessel trough operating it in the different markets. How to calculate ships costs, revenues and profits or losses is covered. The students will learn the basics of chartering and different contracts used for ship deployment. The students will learn to find, use and interpret standard charter parties and contracts of affreightment. This includes bare boat chartering, voyage chartering and time chartering of vessels. Through voyage calculations and practical case work the students will learn to analyze profits and losses when operating the ship in the market. Common concepts such as chartering, demurrage, laycan and options will be discussed. The technical and commercial operation of the ship, including the various functions of the parties involved, is covered. So are the rules applicable to ship management, such as the ISM code and flag state and port state laws. The correlation between world trade and the need for and use of ships will be explained. Basic insurance covers will be discussed.","Shipping markets and participants in these markets. The functions of these participants. Common contracts used for deployment of ships Management of the vessels and fleet Short term and long term contracts commonly used in shipping Chartering of vessels and contracts used The legal aspect of chartering The costs elements in shipping The principal shipping markets, the demand for and supply of shipping services ESG (Environment, Social and Governance) - implications for the shipping industry Shipping operations and trading routes Revenues and costs in shipping Understanding the dynamics of shipping business cycles Understand the planning phase of ship management Voyage calculations Case work and summary","After completing the course students shall have: An understanding of the different shipping markets Knowledge of the different ship types, categories and cargoes. Understand the drivers for demand and supply of ships and cargoes An understanding of world trade and the effect on shipping An understanding of different charter parties and contracts of affreightment Basic chartering and voyage calculations Demurrage and despatch calculation The cost elements of shipping The division of costs and liabilities between charterer and owner Fleet positioning and fleet management Ship routing and use of ports and third party providers Basic marine insurance After completed course students will be able to: Explain the relationship between demand and supply for shipping services, Discuss basic principles of rate making. Analyze the freight markets and mechanisms of freight setting Being able to interpret and use charter parties Understand and perform voyage calculations and demurrage calculations Reflect on the dynamics of shipping business cycles in an economic perspective. During the course students should develop recognition of shipping's role in society, shipping's role in the world economy and be able to reflect on shipping's responsibility to the environment. They will know how to operate a ship in order to calculate profits and losses and the importance for securing safe and environmentally viable shipping services across the world. They will also know the mechanisms behind the operation of a ship, and how to calculate a profit or loss when offering shipping services, as well as how to plan ahead and which contract types to use for the deployment of ships.","Exam category: School Exam Form of assessment: Written School Exam - digital Exam/hand-in semester: First Semester Weight: 100 Grouping: Individual Support materials: Simple calculator Bilingual dictionary Monolingual dictionary, English-English Duration: 3 Hour(s) Comment: Relevant documents and standard contracts will be attached to the exam paper. Exam code: NSA25211 Grading scale: ECTS Resit: Examination every semester",
Auditing I,TEM 0043,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0043/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"This introductory auditing course builds on the fact that information is the core of functioning (financial) markets. As information is often asymmetrically distributed, assurance over information is of utmost importance. The course introduces assurance and financial statement auditing and gives an overview over the audit process, audit planning and basic auditing concepts. The course additionally focuses on internal control and the auditing of internal control. An introduction to auditors’ professional responsibilities as stated in the International Standards on Auditing (ISA) and Norwegian laws and regulations as well as ethical principles are also part of this course.",Demand for auditing and other assurance services Fundamental principles of auditing The auditing profession Legal and regulatory framework and ethical principles Audit planning and basic auditing concepts Audit tests and materiality Internal control,"All learning outcomes should be structured as bullet points: https://www.nokut.no/en/norwegian-education/the-norwegian-qualifications... The students have knowledge of the auditing profession and understand where the demand for auditing stems from. They understand the fundamental principles and standards that guide the auditing profession, including objectivity, independence, and confidentiality. The students know the key steps in conducting an audit, from planning the audit to assessing risk and evaluating internal controls. The students also know the ISA, Norwegian laws and regulations and ethical principles which are relevant for auditors in Norway and understand how they determine the auditing process. The student can: determine materiality and plan an audit perform different types of audit test assess internal control risk in line with the legal and regulatory framework. The students understand the basic theoretical and practical foundation of auditing and internal control. The course also enhances the students’ ability to think critically and analytically to identify issues, solve problems, and make informed decisions during the audit process.",Ordinary examination,
Business Optimization,TEM 0057,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0057/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"In an increasingly complex and uncertain business environment, where resources are limited and competition is intense, relying on intuition alone is no longer sufficient. Effective decision-making must be grounded in data, supported by analytical tools, and capable of addressing both deterministic and uncertain factors. This course equips students with the fundamental skills and tools of business optimization, focusing on how mathematical modelling can be used to support and improve managerial decision-making. Students will learn how to formulate and solve optimization problems using widely applied techniques such as linear programming (LP) and mixed-integer programming (MIP). For complex or large-scale problems where exact solutions are difficult to obtain, the course introduces heuristic methods. Additionally, students will gain an introduction to optimization approaches that incorporate uncertainty, preparing them to tackle more realistic and dynamic business challenges. Through practical exercises and case-based learning, students will explore a range of applications, such as strategic planning, supply chain, marketing, and finance. The course also emphasizes hands-on experience with modern optimization software and programming tools to develop real-world decision-support models.",The concept of a mathematical programming model Linear programming models Multi-period planning models Integer and mixed-integer models Good and bad formulations Multi-objective optimization Accounting for uncertainty Heuristics Practical aspects of optimization,"The bullet points in all the learning outcome categories need an introduction. See more about structuring and wording of learning outcomes, see NOKUT: NOKUT: https://www.nokut.no/en/norwegian-education/the-norwegian-qualifications-framework-for-lifelong-learning/beskrivelser-av-laringsutbytte-for-nivaene-i-nkr/ List the main components of an optimization model. Classify and discuss the different approaches to solving optimization problems. Report and discuss the impacts and challenges of projects implementing decision-support systems. Develop mathematical models for practical optimization problems. Implement mathematical models using some programming language. Implement some basic heuristics to solve difficult optimization problems Solve and analyze mathematical models and their solutions. Frequent modelling activities should help the students develop analytical and logical thinking. After completing the course, the students can reflect on the value of analytical precision in business decision making.",Ordinary examination,
Financial Reporting I,TEM 0042,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0042/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"This course is about preparing and understanding financial statements according to IFRS. IFRS is an internationally accepted set of accounting standards used by listed firms in the EU/EAA and in many other countries around the world. Expertise in IFRS is needed for professional auditors, accounting prepares and financial information users. The course is compulsory for students in the Master of Accounting and Auditing. The course set-up is a flipped classroom. This means that students are expected to study the materials at home using the textbook and videos. They will also have to do short and basic exercises online. More difficult exercises and cases will be dealt with in class, where students can work in groups to prepare the solutions.",Basic accounting concepts and techniques IFRS conceptual framework. Financial reporting standards on: Revenue recognition Leasing Current and fixed assets Liabilities and provisions Cash flow statements,"Learning objectives should be struktured as points. Information about this here: https://www.nokut.no/en/norwegian-education/the-norwegian-qualifications... The course’s objectives are to make students familiar with IFRS, but more importantly, to develop students’ conceptual knowledge of financial accounting and to facilitate their understanding: (i) of current financial accounting practices under IFRS (ii) of why the IASB prescribes certain accounting methods, and (iii) of the tax consequences of accounting standards The students will obtain advanced knowledge about essential topics under IFRS such as accounting for revenues, intangible assets, provisions, leases, and taxes. Students will be able to prepare separate financial statements according to IFRS. discuss IFRS regulation with reference to the IASB’s conceptual framework. The students should be able to critically assess and apply current IFRS regulation and practice.",Ordinary examination,
Financial Reporting with IFRS,TEM 0421,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0421/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"Firms prepare financial statements, which are one of the primary means of communication with external stakeholders, and they pay taxes, which can be substantial. This course provides insights into the fundamental determinants and consequences of both. In addition, the course provides insights into the drivers of firms' earnings quality. The course consists of the following components: (1) regulatory environment for financial reporting, (2) International Financial Reporting Standards (IFRS), (3) taxation, (4) IFRS Sustainability Disclosure Standards, and (5) earnings quality. This course is closely related to the Financial Reporting and Taxation course of the Chartered Institute of Management Accountants (CIMA) professional qualification as a Chartered Global Management Accountant (CGMA).","Regulatory environment for financial reporting IFRS (related to property, plant and equipment, depreciation, accounts receivable, inventory, intangible assets, current and noncurrent liabilities, shareholders' equity, revenue recognition, and income taxes) Taxation IFRS Sustainability Disclosure Standards Firms’ earnings quality","Students shall obtain knowledge of the determinants and the consequences of: The information environment of firms, especially with respect to the process of regulating their financial reporting Financial statements prepared in accordance with IFRS Different types of taxes The IFRS Sustainability Disclosure Standards Firms’ earnings quality Students shall be able to: Identify the major regulators and accounting standard-setting boards, describe their role, and explain why they regulate financial reporting Identify and explain the main elements and characteristics of financial statements, as outlined in the IFRS Conceptual Framework Explain and apply specific IFRS to prepare basic financial statements Distinguish between, explain, and calculate different types of taxes Explain and apply specific IFRS Sustainability Disclosure Standards Identify, explain, and measure the main drivers of firms’ earnings quality Students shall be able to use their knowledge and skills to solve basic problems related to financial accounting and taxation.",Ordinary examination,
Financial Statement Analysis and Valuation,TEM 0045,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0045/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"In the realm of finance and auditing, an advanced understanding of financial statement analysis and valuation is imperative. This course delves deeply into these disciplines, equipping students with the critical skills needed to succeed in complex organizational environments.","Examination of strategic financial and non-financial objectives across organizational types. In-depth accounting quality analysis and related adjustments. Comprehensive financial statement analysis. Advanced reformulation of financial statements with FCFF and FCFE calculations. Exploration of cost of capital, return on operating assets, and effects from capital structure and payout policies. Strategic analysis and development of pro forma statements. Comparative study of valuation methods and their application in real-world contexts.","Upon completing the course, students will have acquired comprehensive knowledge and understanding of: The strategic financial and non-financial aims of various organizational types, including multinational corporations and non-profit organizations. Techniques for evaluating accounting quality and the reformulation of financial statements for enhanced analytical clarity. Advanced methods for estimating the cost of capital, assessment of payout policies, and examination of capital structure theories. Detailed analysis of profitability, growth, and liquidity metrics within diverse business contexts. Strategic analysis skills, integrating sustainability considerations into the formulation of pro forma financial statements. A range of valuation methodologies, evaluating their applicability and precision in different business scenarios. By the end of the course, students will demonstrate the capacity to: Critically assess and synthesize strategic, financial, and non-financial organizational objectives. Conduct thorough accounting quality analyses, identifying and rectifying distortions within financial statements. Execute detailed profitability, growth, and liquidity assessments, interpreting the results within strategic business frameworks. Skillfully reformulate income statements and balance sheets, calculating Free Cash Flow to the Firm (FCFF) and Free Cash Flow to Equity (FCFE). Perform strategic analyses, leveraging them to create reliable pro forma financial statements that incorporate environmental sustainability factors. Calculate and evaluate the cost of equity, Weighted Average Cost of Capital (WACC), and required rates of return on operating assets, with insights on how capital structure influences these measures. Select appropriate valuation techniques based on company specifics and adeptly estimate company value applying the chosen methodologies.",Ordinary examination,
Operational Planning and Logistics Analytics,TEM 0480,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0480/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"The "" Operations Planning and Logistics Analytics "" course provides advanced knowledge and practical skills required for analyzing, optimizing, and strategic/tactical planning of operations and logistics processes. This course is focused on decision-making models, predictive analysis, and optimization techniques applicable to real-world business challenges by employing Microsoft Excel (Excel Solver and Data Analysis add-ins) and utilizing AI-driven analytics.","Evaluation of Process Capacity Advanced Forecasting Techniques (systematic, causal, time series, static, dynamic) Introduction to Decision Making and Optimization Comprehensive Production Planning (aggregate, multi-period, MRP, MPS) Advanced Inventory Management (continuous/periodic review, cycle stock, discount schemes, service levels, safety inventory, Newsvendor) Pricing and Revenue Management (booking limits, dynamic pricing, market segmentation, overbooking) Advanced Scheduling Techniques (job-shop, flow-shop, project planning) Multi-Criteria Decision-Making Models","Upon completion, students will be able to: Understand advanced methods for evaluating process capacity and operational efficiencies. Critically assess forecasting methods including causal, time series, static, and dynamic forecasting. Comprehend core principles of inventory management, pricing, revenue management, and scheduling. Recognize the potential and limitations of data-driven optimization and decision-making models in operations management. Students will learn to: Apply Excel Solver effectively for optimization and complex decision-making problems. Develop accurate forecasts using systematic, causal, and time series methods. Formulate and implement production plans using aggregate planning, MRP, and MPS techniques. Optimize inventory management policies including cycle stock, safety inventory, multi-period and multi-product scenarios, and the Newsvendor model. Design pricing and revenue management strategies for multiple market segments, dynamic pricing scenarios, and under uncertain demand conditions. Utilize scheduling methods for job-shop, flow-shop, and project planning environments. Implement multi-criteria decision-making frameworks for complex business decisions. Students will: Develop analytical thinking and strategic insight into logistics and operational planning problems. Be capable of critically evaluating the implications of data-driven analytics and AI-enhanced decision models. Address operational challenges creatively and sustainably in alignment with business objectives and broader societal considerations, including sustainability and responsible resource management.",,
Strategic Risk Analysis,TEM 0420,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0420/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"An organization always faces various risks. It is essential for financial professionals and managers to have the skills to identify, evaluate, and manage various risks that could adversely affect the organization. This course provides the students with the competences required to identify, analyze, evaluate, and manage risks as well as develop techniques, processes, and internal control systems to manage the risks associated with both operations, cash flows, and capital investment decisions.",-,"After finishing this course, the student should have knowledge about: Differing types of risk that organizations face, as well as possible responses to these risks. Tools and processes required for strategy implementation. Corporate governance and its associated risks. The internal auditing process. Financial risks that organizations face. Alternative tools to manage financial risks. After finishing the course, the student should be able to: Identify, evaluate, and respond to the different types of risk facing an organization. Evaluate the tools and processes required for sustainable strategy implementation. Understand the importance of good corporate governance in order to manage risk. Develop, evaluate, and apply internal control systems managing risks. Evaluate risk management strategies and internal control. Identify and evaluate different types of financial and operational risks. Evaluate alternative risk management tools. Understand the potential risks that come with particular risk management tools and how to avoid them. Upon completion of the course, the student should understand the risks companies face; and the ethical, social, and environmental issues arising from risk management. They should also know how risks are identified and evaluated, and how they are addressed to avoid affecting future cash flows and misstatements in financial reporting.",Ordinary examination,
Supply Chain Management: Processes and Applications,TEM 0481,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0481/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"The special perspective on business provided by supply chain management has been growing in importance over the last thirty years. It started with an emphasis on physical distribution management, then developing to include the entire logistics of a company from receiving materials to dispatch of finished goods. Today the emphasis has widened to include all business partners required to source, make and deliver goods to end users. The objective of this course is to provide the students with an overview of supply chain management issues and challenges.",Major topics to be covered include: The link between logistics and customer value Logistics and the bottom line – measuring costs and performance Creating a responsive supply chain Managing the global pipeline Managing supply chain relationship Matching a sustainable supply chain Product design in the supply chain KPIs/performance management How Artificial Intelligence (AI) can improve efficiency,"The student should be able to: understand the basic concepts within logistics and supply chain management appreciate the dynamics of supply chains and networks gain knowledge of planning and integrating supply chain activities understand the specific challenges of international logistics and the complexity of international supply chains Understand how to create a sustainable supply chain The student should be able to: map and analyse logistics processes map and analyse physical flows design efficient supply chains The student should be able to: understand and appreciate the transitions in and consequences of modern supply chains understand the links between SCM and Operations, Purchasing, Distribution Understand how Artificial Intelligence (AI) has the potential to significantly improve efficiency across all stages of the supply chain, from procurement and production to logistics and customer service.",Ordinary examination,
AI for Business,TEM 0241,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0241/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"Artificial Intelligence (AI) is rapidly changing corporations and business functions. AI and Algorithms are used both as support for a variety of tasks, as well as an active assistant and co-worker, they are crucial tools for decision making. In this course, we will explore the foundational issues that comprises current developments in artificial intelligence, and conceptualize future scenarios for business and society, and deliberate on the possible economic and ethical outcomes of these. The course provides insights into working with AI through theorizing as well as guest lectures from different business professionals who shed light on their work with AI. They will highlight opportunities and challenges of relying on AI in the various business contexts, and critically review the use and misuse of AI. Students will collaborate in cross-disciplinary teams to write an assignment.","AI in Business and Society (2 sessions) AI/Data/Analytics (3-4 sessions developed by Auke and selected co-course coordinators?) Guest lectures with representatives from different business functions (strategy, comms, analytics, finance 5-6 sessions, guest lectures delivered by all involved departments)","Understand what are Computers, AI and Algorithms capable of – and where are their (current) limitations? Understand how implementing AI technologies will support specific business objectives, improve operational efficiency, drive innovation, and accomplish strategic goals. What are ethical implications of Computers, AI and Algorithms as either tools or agents in modern work and living environments? Understanding big data. How to organize it, who manages the data, infrastructure The ability to distinguish the different elements that make up the current advancements in artificial intelligence, and to be able to discern future patterns and impacts. Identify, prioritize, and frame AI technologies around different organizational functions. Assess key factors involved in a successful AI implementation. Utilize the building blocks of AI to solve problems within businesses to better connect across businesses and stakeholders. Understand (Gen)AI’s impact on business strategy and how it can be used to create value. Developing an overview of the interdisciplinary/multidisciplinary study of cognition, information, communication, and language, that underpins research in artificial intelligence, with an emphasis on foundational issues.",Ordinary examination,
Social Tensions and Connections in a Polarized World,TEM 0240,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0240/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"From dinner‑table arguments to global social‑media storms, interaction today unfolds against a backdrop of deepening political polarization, algorithm‑driven information bubbles, and renewed struggles for diversity, equity, and inclusion. This research‑intensive course examines the psychological and communicative forces that shape how individuals and groups perceive, evaluate, and influence one another when facts are disputed and identities feel threatened. Drawing on communication science, social psychology and organizational behaviour, we trace three broad themes. First, we explore the foundations of identity and moral judgment, asking how self‑construal, group norms, and moral emotions can both bind and divide in face to face and digital settings. Second, we analyse the barriers that arise in diverse and networked settings, from stereotype‑based obstacles and structural network constraints to the algorithmic amplification that fuels echo chambers and online “shitstorms.” Third, we evaluate evidence‑based interventions that can help restore trust, accuracy, and inclusion. The final part of the course is devoted to hands‑on support: guided proposal feedback, data‑analysis clinics, peer‑review writing workshops, and a guest lecture on ethical integrity in a post‑truth world. Throughout, students will translate theory into practice by designing and testing their own projects on interpersonal/intergroup dynamics or misinformation susceptibility. By the end, participants will be equipped to read research critically, build and test hypotheses with survey‑ and experiment‑based methods, and apply cutting‑edge evidence to real‑world challenges where human connection is at risk.",-,"After completion of this course, students should have knowledge of: How identity drives information selection and interpretation in offline and online settings Group dynamics, minorities, diversity and voice (biases in AI?) Individual, social, and contextual factors driving social polarization in online and offline contexts How individual, social, and contextual factors increase people’s susceptibility to misinformation How interventions can help reduce polarization and misinformation beliefs After this course, students should be able to: Critically read texts and evaluate information Develop hypotheses and a research model focused at interpersonal/intergroup interactions or misinformation susceptibility Understand the use of questionnaire designs in research Test and critically evaluate hypotheses in a larger dataset After the course students should be able to: Critically assess theories on interaction between human actors and on polarization and misinformation in the post-truth era Use and reflect on evidence-based (experimental and survey) methodology to determine message strategies Apply the theories and empirical research insights covered in this course to solve real-world challenges around the dynamics of interactions among humans Discuss the implications of the dynamics of interactions among humans from the perspectives of different key stakeholder",Ordinary examination,
Data Management and Python Programming,TEM 0055,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0055/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"Using available data to gain insights and make correct decisions is becoming essential for almost any business in today’s world. This course introduces two of the most popular and indispensable programming languages for data analysts: Python SQL In addition, the course also covers the basics of data management with focus on relational databases.","Introduction to programming with Scratch. Executing Python code, Jupyter notebooks. Variables, basic types, user input and output. Control flow (conditional execution, loops). Organizing code (functions and libraries). Data structures. Strings, regular expressions. Reading, writing and processing text files. Processing and analyzing tabular data with Pandas (reading, cleaning, manipulating, grouping and aggregating data). Plotting and visualization (Matplotlib, Seaborn). Introduction to relational databases. Structured Query Language (SQL). Relational model. Programming with databases. Indexes. Transactions.","Upon completion of the course the student shall be able to: understand, explain and use fundamental programming concepts, including: syntax and semantics, variables, types, basic data structures, expressions and statements, control flow (conditionals and loops), functions and libraries, input/output operations, exceptions with focus on the Python programming language, understand and explain principles of data modeling and relational databases, understand, explain and use SQL statements and queries. Upon completion of the course the student shall be able to: use integrated development environments to create computer programs, design, implement, run, test and debug programs in Python based on a given textual description of a problem, process, analyze, summarize, and visualize data using Python, Pandas, Matplotlib and Seaborn, read and understand Python source code implemented by others, create a data model based on a given textual description of a problem, implement this data model in a relational database using the SQL language, query and modify relational databases using the SQL language, create computer programs in Python that store, modify and query data stored in relation databases, set up indexes to improve the performance of databases. Upon completion of the course the student shall have stronger competence in: processing and analyzing data with help of computers, using online resources as aids to solve problems, reading and understanding technical documentation, working in groups.",,
Corporate Finance,TEM 0603,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0603/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"The main aim of the course is to provide an insight into more advanced topics in corporate finance, which are necessary for both financial managers, financial analysts and consultants. It starts with a review of the basic concepts of financial management and valuation. It then focuses on optimal corporate policy, in regards to capital structure, investment and payout policy, in the presence of market imperfections. The final part of the course looks at more advanced topics in corporate finance such as agency problems and advanced valuation.","Financial statements and capital budgeting Financial statement analysis (information, statements, Bloomberg) Review of the time value of money and investment decision rules Forecasting cash-flows Basic capital budgeting Cost of capital (determinants of interest rates, debt cost of capital, using CAPM) Capital structure Perfect markets Debt and taxes Financial distress, agency problem and information Payout policy and stock valuation Payout policy (dividends vs. share repurchases, dividend and capital gains taxes, dividend smoothing and signaling) Advanced valuation Advanced capital budgeting and valuation with leverage The project cost of capital",Students at the end of the course should be able to Identify the sources of the costs and benefits of equity and debt financing. The impact of different financing decision on the firm's cash flow and cost of capital. Students at the end of the course should be able to Quantify the impact of the cost and benefits of financing on the value of the firm and its performance. Understand under what circumstances equity financing is more desirable than debt financing or vice versa. The course will provide students with the principles and the skills to make informed decisions on capital structure and capital budgeting issues.,Ordinary examination,
Corporate Finance and Financial Strategy in a Global Economy,TEM 0460,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0460/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"The overall goal of the course it to provide the participants with a sound understanding of financial decision-making in the multinational firm. However, whilst the course is presented from a managerial perspective and thus applied in nature, decision-making is approached using firmly established theories in economics and finance. The aim of the course is threefold: i) to study issues in corporate finance such as capital budgeting and capital structure from a domestic perspective (about 6 classes). The course will give an introduction on how to deal in a systematic way with the link between sustainability and cash flows and sustainability and discount rates; ii) to study the laws that play a crucial role in the international economy and global financial markets; ii) to understand how firms can hedge exchange rate risk related to both their operations and strategic decisions.","Introduction: Globalization and the Multinational Firm The International Monetary System: FX-rate quotation, Foreign Exchange Market, Balance of payments, FX-rate regimes Parity Relationships: covered and uncovered interest parity, purchasing power parity, international Fisher effect, carry trading Currency Futures and Options for Hedging Transaction (contractual) Exposure: financial hedging with derivatives, special hedging problems, alternative hedging approaches Operating Exposure: reclassification of financial statements, measurement of linear vs non-linear exposure, financial hedging with derivatives, operational hedging. Balance sheet reclassifications, with a focus on operating cash flows, net working capital, CAPEX, FCF, FCF equity. Domestic Capital Structure: Modigliani-Miller theorems I and II without taxes, and with taxes. International Capital Structure and the Cost of Capital: the role currency risk and debt financing from the perspective of a multinational corporation. Net Present Value (NPV): theoretical foundations, practical adjustment in presence of political risk in international investments. Domestic Capital Budgeting: Weighted Average Cost of Capital (WACC), Adjusted Present Value (APV), and Flow to Equity approach (FTE). Dividend policy. International Capital Budgeting: the role of royalties, cross-border dividend payments, cannibalization of exports, and financial-side effects in an international environment.","The course can be broadly split into three parts. The first part of the course examines international financial markets and the determination of exchange rates. In the second part, we will consider the impact of exchange rates on the cash flows of firms. In particular, we will learn how to measure and manage (hedge) how different cash flows are exposed to unexpected changes in exchange rates. The third part of the course focuses on some traditional issues in corporate finance such as capital budgeting, cost of capital, and investments in physical assets, starting from a domestic perspective and extending it to deal with the effects of sustainability on cash-flows and discount rates. During the acquisition of the above-mentioned knowledge, the students will acquire the following skills: Compute the value of domestic firms, calculating the optimal capital structure, and understanding the role of debt financing and taxes. Calculate the present value of a domestic project and make recommendations on its implementation. Apply the appropriate modifications to the capital budgeting process when moving from a domestic to an international setting. Calculate the value of multinational companies, their investment opportunities, and hedging strategies. Incorporate expropriation risk in the valuation of foreign investments. Understand why FX-rates fluctuate and which risks these fluctuations impose on multinational corporations. Understand the dynamics of FX-rates and measure FX-rate risk and political risk. Identify and quantify a company's exposure to exchange rate risk and political risk. Implement hedging strategies and understand how they create value. Multinational corporations operate in a complex environment and the course provides a series of models to understand this environment and tools to cope with it. However, no model will be able to fully capture this complexity, and we will devote time to critically assess them and show their limitations with empirical tests. Thus, an important learning outcome of this course is to understand the shortcomings of the models because this should itself enter the corporation's decision-making process.",Ordinary examination,
Fundamentals of Corporate Finance,TEM 0037,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0037/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,"A corporation is a separate legal entity and can be viewed as a vehicle for making-, organizing-, and funding investment decisions. In a limited liability corporation, shareholders have delegated investment decisions to the board of directors and an administration (the Chief Executive Officer, Chief Financial Officer, etc.). The course will establish a framework for how an administration ought to make investment decisions on behalf of shareholders.",Value and Capital Budgeting Discounted Cash Flow Valuation Net Present Value Making Investment Decisions Risk and Return Returns Measuring risk The Capital Asset Pricing Model Risk and Cost of Capital Capital Structure Introduction to Long Term Financing Equity financing Debt financing Capital Structure and Corporate Value Limits to the Use of Debt Corporate Valuation International Corporate Finance The Multinational Firm and the International Monetary System The Foreign Exchange Market – Triangular Arbitrage The Foreign Exchange Market - Parity Relations Forwards and futures Currency options Swaps Leasing Options,The students will acquire knowledge on: the importance of cash flow the difference between systematic and unsystematic risk the effect of diversification on risk and return the Capital Asset Pricing Model how market forces influences the cost of capital principles of investment decisions the link between Net Present Value and corporate value the effect of leverage on expected return the Weighted Average Cost of Capital The students will know how to: do capital budgeting compute the cost of capital perform project decisions do simple corporate valuations The students should be able to understand and discuss whether the theoretical frameworks for decision making presented in this course is invalidated when applied in a real-world setting.,Ordinary examination,
Investments,TEM 0602,BI Norwegian Business School,Norway,https://portal.bi.no/kurs/#/course/en/TEM/0602/202620,2026,Fall,winter,Master,7.5,ECTS,7.5,In this course you will be introduced to major issues currently of concern to all investors. It will give you the skills to conduct a sophisticated assessment of debates on current issues covered by both the popular (especially digital) media as well as more specialized finance journals. The course will familiarize students with the financial markets and will provide an introduction to the theory and practices of investments for both individual investors as well as for funds. The course will emphasize the international dimension of the investment process and will introduce sustainable short-term and long-term investment strategies.,"The course will be organized as follows: Asset classes: markets, pricing and historical record Equity markets and historical record Fixed Income Securities: pricing, markets and historical record Alternative investments: real estate, commodities, venture, etc Equity strategies and their application to other asset classes Fixed Income Bond pricing The term structure of interest rates Bond portfolio management Equity valuation The price-to-earnings ratio Macroeconomic and industry analysis Return predictability in equity vs housing Stock-bond correlation The portfolio management process Mean-Variance theory and the CAPM Efficient markets and portfolio management Active portfolio management strategies Optimal portfolio rebalancing Factor models Measuring portfolio performance Hedge funds, mutual funds and exchange traded funds","Provide students with an understanding of the structure of the global financial system, the role of finance for economic development, and how the money flows. Understand the importance of financial market efficiency, and learn the concepts of allocative and informational efficiency. Internalize the principles of investments in bonds and stocks, and a profound understanding of the risk-expected return tradeoff and its implications for asset pricing. Emphasis will be given to understanding recent developments in the financial markets described in the digital financial press. Among the skills students will acquire: Constructing the term structure of interest rates Conducting portfolio immunization Constructing optimal portfolios Evaluating, quantitatively and qualitatively, the performance of mutual funds and hedge funds Understanding the ethical issues that arise when making investment decisions, with a special focus on green bonds, hedging climate-change risks, and ESG factors Critical reflection and thinking, together with developing deep insights regarding the dynamics of the financial markets. Ability to compare the historical performance of financial markets with their current dynamics and future prospects, in a rapidly-changing global economic situation. Understanding of the major issues that portfolio managers encounter.",Ordinary examination,
